Country,categories,2016,2017,2018,2019,2020
PE,Expenditure on education not definable by level,,,,,
PE,Expenditure on environment protection,,,,,
PE,Expenditure on family & children,,,,,
PE,Expenditure on fire protection services,,,,,
PE,Expenditure on foreign military aid,,,,,
PE,Expenditure on fuel & energy,,,,,
PE,Expenditure on general public services,,,,,
PE,Expenditure on health,,,,,
PE,Expenditure on hospital services,,,,,
PE,Expenditure on housing,,,,,
PE,Expenditure on housing & community amenities,,,,,
PE,Expenditure on housing development,,,,,
PE,Expenditure on law courts,,,,,
PE,"Expenditure on medical products, appliances, & equip",,,,,
PE,Expenditure on military defense,,,,,
PE,"Expenditure on mining, manufacturing, & construction",,,,,
PE,Expenditure on old age,,,,,
PE,Expenditure on outpatient services,,,,,
PE,Expenditure on police services,,,,,
PE,Expenditure on pollution abatement,,,,,
PE,Expenditure on post-secondary non-tertiary education,,,,,
PE,Expenditure on pre-primary & primary education,,,,,
PE,Expenditure on prisons,,,,,
PE,Expenditure on public health services,,,,,
PE,Expenditure on public order & safety,,,,,
PE,"Expenditure on recreation, culture, & religion",,,,,
PE,Expenditure on recreational & sporting services,,,,,
PE,Expenditure on religious & community services,,,,,
PE,Expenditure on secondary education,,,,,
PE,Expenditure on sickness  & disability,,,,,
PE,Expenditure on social protection,,,,,
PE,Expenditure on street lighting,,,,,
PE,Expenditure on subsidiary services to education,,,,,
PE,Expenditure on survivors,,,,,
PE,Expenditure on tertiary education,,,,,
PE,Expenditure on transport,,,,,
PE,Expenditure on unemployment,,,,,
PE,Expenditure on waste management,,,,,
PE,Expenditure on waste water management,,,,,
PE,Expenditure on water supply,,,,,
PH,Expenditure,,,,,
PH,"Expenditure on agriculture, fishing, forestry, & hunting",,,,,
PH,Expenditure on biodiversity & landscape protection,,,,,
PH,Expenditure on broadcasting & publishing ,,,,,
PH,Expenditure on civil defense,,,,,
PH,Expenditure on communication,,,,,
PH,Expenditure on community development,,,,,
PH,Expenditure on cultural services,,,,,
PH,Expenditure on defense,,,,,
PH,Expenditure on economic affairs,,,,,
PH,"Expenditure on economic, commercial, & labour affairs",,,,,
PH,Expenditure on education,,,,,
PH,Expenditure on education not definable by level,,,,,
PH,Expenditure on environment protection,,,,,
PH,Expenditure on family & children,,,,,
PH,Expenditure on fire protection services,,,,,
PH,Expenditure on foreign military aid,,,,,
PH,Expenditure on fuel & energy,,,,,
PH,Expenditure on general public services,,,,,
PH,Expenditure on health,,,,,
PH,Expenditure on hospital services,,,,,
PH,Expenditure on housing,,,,,
PH,Expenditure on housing & community amenities,,,,,
PH,Expenditure on housing development,,,,,
PH,Expenditure on law courts,,,,,
PH,"Expenditure on medical products, appliances, & equip",,,,,
PH,Expenditure on military defense,,,,,
PH,"Expenditure on mining, manufacturing, & construction",,,,,
PH,Expenditure on old age,,,,,
PH,Expenditure on outpatient services,,,,,
PH,Expenditure on police services,,,,,
PH,Expenditure on pollution abatement,,,,,
PH,Expenditure on post-secondary non-tertiary education,,,,,
PH,Expenditure on pre-primary & primary education,,,,,
PH,Expenditure on prisons,,,,,
PH,Expenditure on public health services,,,,,
PH,Expenditure on public order & safety,,,,,
PH,"Expenditure on recreation, culture, & religion",,,,,
PH,Expenditure on recreational & sporting services,,,,,
PH,Expenditure on religious & community services,,,,,
PH,Expenditure on secondary education,,,,,
PH,Expenditure on sickness  & disability,,,,,
PH,Expenditure on social protection,,,,,
PH,Expenditure on street lighting,,,,,
PH,Expenditure on subsidiary services to education,,,,,
PH,Expenditure on survivors,,,,,
PH,Expenditure on tertiary education,,,,,
PH,Expenditure on transport,,,,,
PH,Expenditure on unemployment,,,,,
PH,Expenditure on waste management,,,,,
PH,Expenditure on waste water management,,,,,
PH,Expenditure on water supply,,,,,
PL,Expenditure,41.107,41.2718,41.5355,41.7721,48.7277
PL,"Expenditure on agriculture, fishing, forestry, & hunting",0.4194,0.4315,0.4941,0.4738,0.5661
PL,Expenditure on biodiversity & landscape protection,0.0235,0.0246,0.0203,0.0216,0.0274
PL,Expenditure on broadcasting & publishing ,0.0492,0.0842,0.0478,0.1405,0.1545
PL,Expenditure on civil defense,0.0009,0.0008,0.0007,0.0009,0.0013
PL,Expenditure on communication,0.0096,0.0093,0.0125,0.0103,0.0116
PL,Expenditure on community development,0.0455,0.0483,0.054,0.0484,0.0342
PL,Expenditure on cultural services,0.6183,0.6908,0.7783,0.7286,0.6774
PL,Expenditure on defense,1.5768,1.6944,1.6339,1.622,1.7458
PL,Expenditure on economic affairs,4.3952,4.8658,5.0224,4.8298,9.1071
PL,"Expenditure on economic, commercial, & labour affairs",0.5821,0.8015,0.5081,0.5633,4.3998
PL,Expenditure on education,4.9623,4.8985,4.9966,5.0107,5.1921
PL,Expenditure on education not definable by level,0.1433,0.1051,0.089,0.0974,0.0943
PL,Expenditure on environment protection,0.4175,0.3885,0.4905,0.5266,0.5573
PL,Expenditure on family & children,2.4762,2.6742,2.5768,2.83,3.3297
PL,Expenditure on fire protection services,0.1843,0.1879,0.1972,0.1964,0.2143
PL,Expenditure on foreign military aid,0.006,0.0094,0.0114,0.0144,0.0154
PL,Expenditure on fuel & energy,0.256,0.2963,0.1943,0.1929,0.196
PL,Expenditure on general public services,4.6744,4.4188,4.3679,4.2276,4.4199
PL,Expenditure on health,4.6256,4.6828,4.805,4.8792,5.3971
PL,Expenditure on hospital services,2.7858,2.8892,3.0314,3.1073,3.4278
PL,Expenditure on housing,0.0453,0.0392,0.0327,0.0271,0.026
PL,Expenditure on housing & community amenities,0.5992,0.5591,0.5916,0.5386,0.4874
PL,Expenditure on housing development,0.3261,0.3006,0.3109,0.2827,0.2463
PL,Expenditure on law courts,0.5107,0.5016,0.5088,0.5141,0.5582
PL,"Expenditure on medical products, appliances, & equip",0.0611,0.062,0.0665,0.0696,0.0655
PL,Expenditure on military defense,1.5481,1.6609,1.6002,1.5847,1.7114
PL,"Expenditure on mining, manufacturing, & construction",0.0585,0.0537,0.0662,0.067,0.067
PL,Expenditure on old age,9.1168,8.9776,9.1888,9.5034,10.1541
PL,Expenditure on outpatient services,1.4932,1.4635,1.4176,1.4364,1.5395
PL,Expenditure on police services,1.142,1.1459,1.0772,1.0724,1.1455
PL,Expenditure on pollution abatement,0.0526,0.0382,0.0288,0.0545,0.0762
PL,Expenditure on post-secondary non-tertiary education,0.0004,0.0001,0.0034,0.0043,0.0054
PL,Expenditure on pre-primary & primary education,1.7552,1.8562,2.1029,2.2299,2.415
PL,Expenditure on prisons,0.2451,0.2393,0.2352,0.2317,0.2402
PL,Expenditure on public health services,0.0714,0.0707,0.0678,0.0693,0.0871
PL,Expenditure on public order & safety,2.1779,2.1321,2.107,2.0899,2.3465
PL,"Expenditure on recreation, culture, & religion",1.0606,1.2046,1.3352,1.3677,1.2922
PL,Expenditure on recreational & sporting services,0.3392,0.3801,0.452,0.4408,0.3974
PL,Expenditure on religious & community services,0.0253,0.0219,0.0273,0.0274,0.0344
PL,Expenditure on secondary education,1.4078,1.3104,1.1374,0.9941,0.9819
PL,Expenditure on sickness  & disability,2.4635,2.3714,2.2405,2.0287,2.333
PL,Expenditure on social protection,16.6174,16.4272,16.1853,16.68,18.1823
PL,Expenditure on street lighting,0.0855,0.0806,0.0776,0.0733,0.0797
PL,Expenditure on subsidiary services to education,0.2777,0.2733,0.2837,0.2865,0.2666
PL,Expenditure on survivors,1.7523,1.6645,1.5986,1.6344,1.6284
PL,Expenditure on tertiary education,1.231,1.1923,1.2158,1.238,1.2682
PL,Expenditure on transport,2.8637,3.079,3.5576,3.3442,3.673
PL,Expenditure on unemployment,0.4286,0.3727,0.2234,0.2621,0.288
PL,Expenditure on waste management,0.0873,0.0825,0.1016,0.1197,0.1265
PL,Expenditure on waste water management,0.1145,0.1248,0.2118,0.2032,0.1926
PL,Expenditure on water supply,0.0834,0.0776,0.0973,0.0848,0.0761
PT,Expenditure,44.8102,45.3466,43.2216,42.4436,49.3406
PT,"Expenditure on agriculture, fishing, forestry, & hunting",0.2745,0.2627,0.2726,0.2864,0.3105
PT,Expenditure on biodiversity & landscape protection,0.0741,0.0866,0.0788,0.0797,0.0903
PT,Expenditure on broadcasting & publishing ,0.1251,0.1202,0.1217,0.1095,0.1167
PT,Expenditure on civil defense,,,,,
PT,Expenditure on communication,0.0213,0.0202,0.0189,0.0226,0.0252
PT,Expenditure on community development,0.1825,0.1772,0.1763,0.1675,0.189
PT,Expenditure on cultural services,0.2541,0.2636,0.2548,0.268,0.3008
PT,Expenditure on defense,0.8539,0.8778,0.8695,0.7802,0.8262
PT,Expenditure on economic affairs,3.2111,5.2675,3.7619,3.6735,6.2203
PT,"Expenditure on economic, commercial, & labour affairs",0.4426,2.5125,1.0084,0.9697,2.4776
PT,Expenditure on education,4.7709,4.5832,4.4364,4.469,5.0057
PT,Expenditure on education not definable by level,0.3272,0.2722,0.2315,0.2299,0.2683
PT,Expenditure on environment protection,0.5583,0.605,0.6028,0.6282,0.6973
PT,Expenditure on family & children,1.0384,1.0506,1.076,1.153,1.2852
PT,Expenditure on fire protection services,0.1362,0.1398,0.1825,0.1157,0.1323
PT,Expenditure on foreign military aid,0.0287,0.0275,0.027,0.0278,0.0262
PT,Expenditure on fuel & energy,0.0404,0.0632,0.1143,0.059,0.1341
PT,Expenditure on general public services,8.2124,7.5822,7.1291,6.5668,7.1119
PT,Expenditure on health,6.1064,6.2469,6.4587,6.491,7.2375
PT,Expenditure on hospital services,3.361,3.3861,3.4679,3.5563,4.0723
PT,Expenditure on housing,0.1846,0.1723,0.1631,0.1608,0.1835
PT,Expenditure on housing & community amenities,0.4196,0.4408,0.4603,0.4533,0.5313
PT,Expenditure on housing development,0.0851,0.1094,0.1228,0.1458,0.1604
PT,Expenditure on law courts,0.3475,0.3295,0.3357,0.3233,0.3622
PT,"Expenditure on medical products, appliances, & equip",0.4822,0.5403,0.5543,0.5875,0.6465
PT,Expenditure on military defense,0.7428,0.77,0.7751,0.6917,0.7363
PT,"Expenditure on mining, manufacturing, & construction",0.211,0.2117,0.2088,0.2061,0.2307
PT,Expenditure on old age,12.2081,11.6171,11.3746,11.2588,12.5079
PT,Expenditure on outpatient services,1.8874,1.9603,1.9677,1.9048,2.0288
PT,Expenditure on police services,1.0445,0.9788,0.9367,0.9548,1.1323
PT,Expenditure on pollution abatement,0.033,0.0366,0.0829,0.0738,0.0805
PT,Expenditure on post-secondary non-tertiary education,0.0317,0.0231,0.0207,0.0228,0.0252
PT,Expenditure on pre-primary & primary education,1.6851,1.6267,1.5726,1.5457,1.7244
PT,Expenditure on prisons,0.137,0.1346,0.1348,0.134,0.1483
PT,Expenditure on public health services,0.0357,0.0381,0.0399,0.0389,0.0477
PT,Expenditure on public order & safety,1.7825,1.703,1.7075,1.6467,1.9066
PT,"Expenditure on recreation, culture, & religion",0.8411,0.8391,0.8635,0.868,0.9623
PT,Expenditure on recreational & sporting services,0.2639,0.2769,0.3106,0.3117,0.3473
PT,Expenditure on religious & community services,0.0184,0.0218,0.0201,0.019,0.0198
PT,Expenditure on secondary education,1.7821,1.7144,1.68,1.6867,1.8569
PT,Expenditure on sickness  & disability,1.4164,1.3777,1.28,1.3409,1.5263
PT,Expenditure on social protection,18.0539,17.2012,16.9319,16.8669,18.8414
PT,Expenditure on street lighting,0.0081,0.0099,0.0087,0.0088,0.0107
PT,Expenditure on subsidiary services to education,0.2008,0.1926,0.1862,0.178,0.1796
PT,Expenditure on survivors,1.7865,1.7011,1.7047,1.6677,1.8622
PT,Expenditure on tertiary education,0.5644,0.5761,0.5766,0.6315,0.7589
PT,Expenditure on transport,1.8586,1.8353,1.7527,1.7774,2.6015
PT,Expenditure on unemployment,0.824,0.6845,0.6132,0.5664,0.6458
PT,Expenditure on waste management,0.2168,0.2204,0.2175,0.2487,0.281
PT,Expenditure on waste water management,0.1246,0.1536,0.1122,0.0819,0.0905
PT,Expenditure on water supply,0.117,0.1357,0.1371,0.1396,0.1431
PW,Expenditure,,,,,
PW,"Expenditure on agriculture, fishing, forestry, & hunting",,,,,
PW,Expenditure on biodiversity & landscape protection,,,,,
PW,Expenditure on broadcasting & publishing ,,,,,
PW,Expenditure on civil defense,,,,,
PW,Expenditure on communication,,,,,
PW,Expenditure on community development,,,,,
PW,Expenditure on cultural services,,,,,
PW,Expenditure on defense,,,,,
PW,Expenditure on economic affairs,,,,,
PW,"Expenditure on economic, commercial, & labour affairs",,,,,
PW,Expenditure on education,,,,,
PW,Expenditure on education not definable by level,,,,,
PW,Expenditure on environment protection,,,,,
PW,Expenditure on family & children,,,,,
PW,Expenditure on fire protection services,,,,,
PW,Expenditure on foreign military aid,,,,,
PW,Expenditure on fuel & energy,,,,,
PW,Expenditure on general public services,,,,,
PW,Expenditure on health,,,,,
PW,Expenditure on hospital services,,,,,
PW,Expenditure on housing,,,,,
PW,Expenditure on housing & community amenities,,,,,
PW,Expenditure on housing development,,,,,
PW,Expenditure on law courts,,,,,
PW,"Expenditure on medical products, appliances, & equip",,,,,
PW,Expenditure on military defense,,,,,
PW,"Expenditure on mining, manufacturing, & construction",,,,,
PW,Expenditure on old age,,,,,
PW,Expenditure on outpatient services,,,,,
PW,Expenditure on police services,,,,,
PW,Expenditure on pollution abatement,,,,,
PW,Expenditure on post-secondary non-tertiary education,,,,,
PW,Expenditure on pre-primary & primary education,,,,,
PW,Expenditure on prisons,,,,,
PW,Expenditure on public health services,,,,,
PW,Expenditure on public order & safety,,,,,
PW,"Expenditure on recreation, culture, & religion",,,,,
PW,Expenditure on recreational & sporting services,,,,,
PW,Expenditure on religious & community services,,,,,
PW,Expenditure on secondary education,,,,,
PW,Expenditure on sickness  & disability,,,,,
PW,Expenditure on social protection,,,,,
PW,Expenditure on street lighting,,,,,
PW,Expenditure on subsidiary services to education,,,,,
PW,Expenditure on survivors,,,,,
PW,Expenditure on tertiary education,,,,,
PW,Expenditure on transport,,,,,
PW,Expenditure on unemployment,,,,,
PW,Expenditure on waste management,,,,,
PW,Expenditure on waste water management,,,,,
PW,Expenditure on water supply,,,,,
PY,Expenditure,,,,,
PY,"Expenditure on agriculture, fishing, forestry, & hunting",,,,,
PY,Expenditure on biodiversity & landscape protection,,,,,
PY,Expenditure on broadcasting & publishing ,,,,,
PY,Expenditure on civil defense,,,,,
PY,Expenditure on communication,,,,,
PY,Expenditure on community development,,,,,
PY,Expenditure on cultural services,,,,,
PY,Expenditure on defense,,,,,
PY,Expenditure on economic affairs,,,,,
PY,"Expenditure on economic, commercial, & labour affairs",,,,,
PY,Expenditure on education,,,,,
PY,Expenditure on education not definable by level,,,,,
PY,Expenditure on environment protection,,,,,
PY,Expenditure on family & children,,,,,
PY,Expenditure on fire protection services,,,,,
PY,Expenditure on foreign military aid,,,,,
PY,Expenditure on fuel & energy,,,,,
PY,Expenditure on general public services,,,,,
PY,Expenditure on health,,,,,
PY,Expenditure on hospital services,,,,,
PY,Expenditure on housing,,,,,
PY,Expenditure on housing & community amenities,,,,,
PY,Expenditure on housing development,,,,,
PY,Expenditure on law courts,,,,,
PY,"Expenditure on medical products, appliances, & equip",,,,,
PY,Expenditure on military defense,,,,,
PY,"Expenditure on mining, manufacturing, & construction",,,,,
PY,Expenditure on old age,,,,,
PY,Expenditure on outpatient services,,,,,
PY,Expenditure on police services,,,,,
PY,Expenditure on pollution abatement,,,,,
PY,Expenditure on post-secondary non-tertiary education,,,,,
PY,Expenditure on pre-primary & primary education,,,,,
PY,Expenditure on prisons,,,,,
PY,Expenditure on public health services,,,,,
PY,Expenditure on public order & safety,,,,,
PY,"Expenditure on recreation, culture, & religion",,,,,
PY,Expenditure on recreational & sporting services,,,,,
PY,Expenditure on religious & community services,,,,,
PY,Expenditure on secondary education,,,,,
PY,Expenditure on sickness  & disability,,,,,
PY,Expenditure on social protection,,,,,
PY,Expenditure on street lighting,,,,,
PY,Expenditure on subsidiary services to education,,,,,
PY,Expenditure on survivors,,,,,
PY,Expenditure on tertiary education,,,,,
PY,Expenditure on transport,,,,,
PY,Expenditure on unemployment,,,,,
PY,Expenditure on waste management,,,,,
PY,Expenditure on waste water management,,,,,
PY,Expenditure on water supply,,,,,
RO,Expenditure,34.5925,33.5259,34.9427,36.2902,42.1588
RO,"Expenditure on agriculture, fishing, forestry, & hunting",0.5101,0.6829,0.6478,0.5915,0.8736
RO,Expenditure on biodiversity & landscape protection,0.0035,0.0002,0.0002,0.0002,0.0002
RO,Expenditure on broadcasting & publishing ,0.1036,0.1539,0.089,0.0709,0.074
RO,Expenditure on civil defense,0.0,0.0,0.0,0.0,0.0
RO,Expenditure on communication,0.0604,0.0413,0.066,0.0483,0.0574
RO,Expenditure on community development,0.216,0.1322,0.1008,0.101,0.0971
RO,Expenditure on cultural services,0.368,0.36,0.3616,0.3784,0.3733
RO,Expenditure on defense,1.675,1.7826,1.6699,1.679,2.3697
RO,Expenditure on economic affairs,4.8467,4.3211,4.2687,4.8037,6.2702
RO,"Expenditure on economic, commercial, & labour affairs",0.2018,0.1886,0.2274,0.2932,0.8587
RO,Expenditure on education,3.3085,2.8417,3.1631,3.6477,3.6949
RO,Expenditure on education not definable by level,0.1116,0.1139,0.1178,0.1372,0.1393
RO,Expenditure on environment protection,0.607,0.4975,0.7318,0.7265,0.6801
RO,Expenditure on family & children,1.3381,1.1604,1.183,1.3727,1.5799
RO,Expenditure on fire protection services,0.2554,0.2504,0.2863,0.2852,0.3166
RO,Expenditure on foreign military aid,0.0195,0.0194,0.0215,0.0234,0.0348
RO,Expenditure on fuel & energy,0.3811,0.3664,0.3453,0.3242,0.3658
RO,Expenditure on general public services,4.4205,4.2361,4.6614,4.2407,5.1296
RO,Expenditure on health,4.0425,4.3238,4.6541,5.0061,5.5262
RO,Expenditure on hospital services,2.129,2.497,2.6732,2.8674,3.1528
RO,Expenditure on housing,0.0074,0.003,0.002,0.0031,0.0015
RO,Expenditure on housing & community amenities,1.2129,0.8754,0.9473,1.0608,1.1175
RO,Expenditure on housing development,0.2843,0.1527,0.1765,0.2138,0.2553
RO,Expenditure on law courts,0.3862,0.4832,0.4065,0.4148,0.4261
RO,"Expenditure on medical products, appliances, & equip",1.1996,0.9384,0.9392,1.023,0.9664
RO,Expenditure on military defense,1.6506,1.7566,1.6426,1.6493,2.3244
RO,"Expenditure on mining, manufacturing, & construction",0.1185,0.3404,0.4844,0.4703,0.5427
RO,Expenditure on old age,8.374,8.7854,8.636,8.7456,9.9718
RO,Expenditure on outpatient services,0.0708,0.1478,0.1345,0.1235,0.1355
RO,Expenditure on police services,1.0046,0.9027,1.1246,1.1582,1.3838
RO,Expenditure on pollution abatement,0.1519,0.1002,0.3151,0.2428,0.148
RO,Expenditure on post-secondary non-tertiary education,0.0232,0.0232,0.0258,0.0263,0.0235
RO,Expenditure on pre-primary & primary education,0.7388,0.6182,0.714,0.8443,0.8963
RO,Expenditure on prisons,0.1314,0.1181,0.1284,0.125,0.1324
RO,Expenditure on public health services,0.059,0.0693,0.0754,0.0825,0.1841
RO,Expenditure on public order & safety,2.039,1.9887,2.1832,2.2413,2.5398
RO,"Expenditure on recreation, culture, & religion",0.9199,1.0021,1.0166,1.0332,1.0352
RO,Expenditure on recreational & sporting services,0.2552,0.2611,0.2861,0.297,0.2986
RO,Expenditure on religious & community services,0.0432,0.0589,0.0773,0.0865,0.097
RO,Expenditure on secondary education,1.4649,1.1811,1.3072,1.4934,1.5209
RO,Expenditure on sickness  & disability,1.0779,0.9915,1.0838,1.05,1.2089
RO,Expenditure on social protection,11.5204,11.657,11.6467,11.8513,13.7955
RO,Expenditure on street lighting,0.113,0.1036,0.1066,0.1082,0.1115
RO,Expenditure on subsidiary services to education,0.0852,0.0818,0.0814,0.0964,0.0969
RO,Expenditure on survivors,0.0773,0.0795,0.0991,0.1072,0.1313
RO,Expenditure on tertiary education,0.6579,0.6159,0.7021,0.7906,0.7484
RO,Expenditure on transport,3.3278,2.4585,2.2898,2.8714,3.3562
RO,Expenditure on unemployment,0.1212,0.0766,0.0615,0.0505,0.0643
RO,Expenditure on waste management,0.2989,0.2831,0.2778,0.3094,0.352
RO,Expenditure on waste water management,0.137,0.0993,0.1245,0.1592,0.1598
RO,Expenditure on water supply,0.1747,0.121,0.1483,0.2277,0.2177
RS,Expenditure,,,,,
RS,"Expenditure on agriculture, fishing, forestry, & hunting",,,,,
RS,Expenditure on biodiversity & landscape protection,,,,,
RS,Expenditure on broadcasting & publishing ,,,,,
RS,Expenditure on civil defense,,,,,
RS,Expenditure on communication,,,,,
RS,Expenditure on community development,,,,,
RS,Expenditure on cultural services,,,,,
RS,Expenditure on defense,,,,,
RS,Expenditure on economic affairs,,,,,
RS,"Expenditure on economic, commercial, & labour affairs",,,,,
RS,Expenditure on education,,,,,
RS,Expenditure on education not definable by level,,,,,
RS,Expenditure on environment protection,,,,,
RS,Expenditure on family & children,,,,,
RS,Expenditure on fire protection services,,,,,
RS,Expenditure on foreign military aid,,,,,
RS,Expenditure on fuel & energy,,,,,
RS,Expenditure on general public services,,,,,
RS,Expenditure on health,,,,,
RS,Expenditure on hospital services,,,,,
RS,Expenditure on housing,,,,,
RS,Expenditure on housing & community amenities,,,,,
RS,Expenditure on housing development,,,,,
RS,Expenditure on law courts,,,,,
RS,"Expenditure on medical products, appliances, & equip",,,,,
RS,Expenditure on military defense,,,,,
RS,"Expenditure on mining, manufacturing, & construction",,,,,
RS,Expenditure on old age,,,,,
RS,Expenditure on outpatient services,,,,,
RS,Expenditure on police services,,,,,
RS,Expenditure on pollution abatement,,,,,
RS,Expenditure on post-secondary non-tertiary education,,,,,
RS,Expenditure on pre-primary & primary education,,,,,
RS,Expenditure on prisons,,,,,
RS,Expenditure on public health services,,,,,
RS,Expenditure on public order & safety,,,,,
RS,"Expenditure on recreation, culture, & religion",,,,,
RS,Expenditure on recreational & sporting services,,,,,
RS,Expenditure on religious & community services,,,,,
RS,Expenditure on secondary education,,,,,
RS,Expenditure on sickness  & disability,,,,,
RS,Expenditure on social protection,,,,,
RS,Expenditure on street lighting,,,,,
RS,Expenditure on subsidiary services to education,,,,,
RS,Expenditure on survivors,,,,,
RS,Expenditure on tertiary education,,,,,
RS,Expenditure on transport,,,,,
RS,Expenditure on unemployment,,,,,
RS,Expenditure on waste management,,,,,
RS,Expenditure on waste water management,,,,,
RS,Expenditure on water supply,,,,,
RU,Expenditure,37.8203,36.6337,34.3199,37.9365,41.7309
RU,"Expenditure on agriculture, fishing, forestry, & hunting",0.5122,0.4864,0.4591,0.4498,0.4078
RU,Expenditure on biodiversity & landscape protection,0.0276,0.0231,0.0228,0.0235,0.0258
RU,Expenditure on broadcasting & publishing ,0.1254,0.111,0.106,0.1424,0.1364
RU,Expenditure on civil defense,0.0068,0.0077,0.0078,0.0072,0.0124
RU,Expenditure on communication,0.1058,0.1064,0.1339,0.136,0.1955
RU,Expenditure on community development,0.28,0.3154,0.3286,0.3677,0.3406
RU,Expenditure on cultural services,0.4175,0.4526,0.4464,0.4637,0.4651
RU,Expenditure on defense,2.3163,2.0464,1.7833,1.8721,1.9649
RU,Expenditure on economic affairs,3.479,3.8282,4.3901,4.3275,4.6995
RU,"Expenditure on economic, commercial, & labour affairs",0.1508,0.1395,0.1583,0.1408,0.1221
RU,Expenditure on education,3.6285,3.4807,3.4491,3.5227,3.7287
RU,Expenditure on education not definable by level,0.0247,0.0252,0.0326,0.2721,0.2874
RU,Expenditure on environment protection,0.1046,0.1378,0.1478,0.2226,0.2524
RU,Expenditure on family & children,0.6555,0.5776,0.5581,0.6162,1.5662
RU,Expenditure on fire protection services,0.1907,0.1823,0.1718,0.1652,0.202
RU,Expenditure on foreign military aid,0.0,0.0,0.0,0.0,0.0001
RU,Expenditure on fuel & energy,0.0669,0.0392,0.0391,0.0543,0.048
RU,Expenditure on general public services,7.8573,6.6577,5.6585,8.2845,10.0118
RU,Expenditure on health,3.6243,3.0223,3.1742,3.3614,2.2232
RU,Expenditure on hospital services,0.5743,0.4464,0.4635,0.4716,0.6952
RU,Expenditure on housing,0.0,0.0,0.0,0.0,0.0
RU,Expenditure on housing & community amenities,1.0471,1.0302,1.073,1.2124,1.2919
RU,Expenditure on housing development,0.0,0.0,0.0,0.0,0.0
RU,Expenditure on law courts,0.0667,0.2736,0.26,0.2681,0.2982
RU,"Expenditure on medical products, appliances, & equip",0.0,0.0,0.0,0.0,0.0
RU,Expenditure on military defense,2.1483,1.8682,1.6298,1.6726,1.806
RU,"Expenditure on mining, manufacturing, & construction",0.0354,0.0316,0.028,0.0261,0.0291
RU,Expenditure on old age,8.6819,8.7483,7.4959,7.9142,8.5261
RU,Expenditure on outpatient services,0.2205,0.2425,0.2947,0.3161,0.3589
RU,Expenditure on police services,1.1073,1.0688,1.0032,0.9658,1.0201
RU,Expenditure on pollution abatement,0.0002,0.0002,0.0001,0.0003,0.0002
RU,Expenditure on post-secondary non-tertiary education,0.0,0.0,0.0,0.0,0.0
RU,Expenditure on pre-primary & primary education,0.8202,0.7853,0.7969,0.8127,0.8357
RU,Expenditure on prisons,0.2259,0.2084,0.1965,0.1931,0.1984
RU,Expenditure on public health services,0.071,0.0705,0.0786,0.0804,0.1368
RU,Expenditure on public order & safety,2.2635,2.3282,2.2036,2.182,2.3411
RU,"Expenditure on recreation, culture, & religion",0.8619,0.9398,0.8955,0.9806,0.9751
RU,Expenditure on recreational & sporting services,0.2251,0.2478,0.2485,0.2795,0.2754
RU,Expenditure on religious & community services,0.0,0.0,0.0,0.0,0.0
RU,Expenditure on secondary education,1.9349,1.8587,1.821,1.658,1.7906
RU,Expenditure on sickness  & disability,0.0,0.0,0.0,0.0,0.0
RU,Expenditure on social protection,12.6377,13.1624,11.5448,11.9707,14.2424
RU,Expenditure on street lighting,0.0,0.0,0.0,0.0,0.0
RU,Expenditure on subsidiary services to education,0.0763,0.074,0.069,0.0672,0.0618
RU,Expenditure on survivors,0.0,0.0,0.0,0.0,0.0
RU,Expenditure on tertiary education,0.5876,0.5536,0.523,0.5229,0.5814
RU,Expenditure on transport,0.4565,0.4557,0.465,0.5615,2.2232
RU,Expenditure on unemployment,0.0,0.0,0.0,0.0,0.0
RU,Expenditure on waste management,0.0016,0.0022,0.0062,0.0046,0.0044
RU,Expenditure on waste water management,0.0,0.0,0.0,0.0,0.0
RU,Expenditure on water supply,0.0,0.0,0.0,0.0,0.0
RW,Expenditure,,,,,
RW,"Expenditure on agriculture, fishing, forestry, & hunting",,,,,
RW,Expenditure on biodiversity & landscape protection,,,,,
RW,Expenditure on broadcasting & publishing ,,,,,
RW,Expenditure on civil defense,,,,,
RW,Expenditure on communication,,,,,
RW,Expenditure on community development,,,,,
RW,Expenditure on cultural services,,,,,
RW,Expenditure on defense,,,,,
RW,Expenditure on economic affairs,,,,,
RW,"Expenditure on economic, commercial, & labour affairs",,,,,
RW,Expenditure on education,,,,,
RW,Expenditure on education not definable by level,,,,,
RW,Expenditure on environment protection,,,,,
RW,Expenditure on family & children,,,,,
RW,Expenditure on fire protection services,,,,,
RW,Expenditure on foreign military aid,,,,,
RW,Expenditure on fuel & energy,,,,,
RW,Expenditure on general public services,,,,,
RW,Expenditure on health,,,,,
RW,Expenditure on hospital services,,,,,
RW,Expenditure on housing,,,,,
RW,Expenditure on housing & community amenities,,,,,
RW,Expenditure on housing development,,,,,
RW,Expenditure on law courts,,,,,
RW,"Expenditure on medical products, appliances, & equip",,,,,
RW,Expenditure on military defense,,,,,
RW,"Expenditure on mining, manufacturing, & construction",,,,,
RW,Expenditure on old age,,,,,
RW,Expenditure on outpatient services,,,,,
RW,Expenditure on police services,,,,,
RW,Expenditure on pollution abatement,,,,,
RW,Expenditure on post-secondary non-tertiary education,,,,,
RW,Expenditure on pre-primary & primary education,,,,,
RW,Expenditure on prisons,,,,,
RW,Expenditure on public health services,,,,,
RW,Expenditure on public order & safety,,,,,
